ticker,cik,company_name,exchange,event_type,seed_event_date,label_quality,announcement_url,cik_source,acquirer,acquirer_name,announcement_ts,announcement_source,audited_announcement_ts,audit_status,audit_score,audit_hits,audit_form,audit_accession,audit_document_url
TPH,0001561680,Tri Pointe Homes Inc,,ACQUISITION,2026-05-13,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/,stockanalysis_company_page,SMFRF,Sumitomo Forestry Co Ltd.,2026-05-13 12:00:00+00:00,provisional_stockanalysis_action_date_not_first_announcement,2026-04-16 20:44:41+00:00,sec_candidate,7.0,agreement\s+and\s+plan\s+of\s+merger|merger\s+agreement|acquirer_name,8-K,0001193125-26-159169,https://www.sec.gov/Archives/edgar/data/1561680/000119312526159169/d130777d8k.htm
CSGS,0001005757,Csg Systems International Inc,,ACQUISITION,2026-05-13,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/,stockanalysis_company_page,NECPY,Nec Corp,2026-05-13 12:00:00+00:00,provisional_stockanalysis_action_date_not_first_announcement,2026-05-11 21:19:18+00:00,sec_candidate,6.0,agreement\s+and\s+plan\s+of\s+merger|merger\s+agreement|entered\s+into\s+.*(?:merger|acquisition),8-K,0001193125-26-217132,https://www.sec.gov/Archives/edgar/data/1005757/000119312526217132/d315608d8k.htm
SNCY,0001743907,Sun Country Airlines Holdings Inc,,ACQUISITION,2026-05-12,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/,stockanalysis_company_page,ALGT,Allegiant Travel Co.,2026-05-12 12:00:00+00:00,provisional_stockanalysis_action_date_not_first_announcement,2026-04-15 21:22:12+00:00,sec_candidate,9.0,agreement\s+and\s+plan\s+of\s+merger|merger\s+agreement|entered\s+into\s+.*(?:merger|acquisition)|acquirer_name,8-K,0001140361-26-014843,https://www.sec.gov/Archives/edgar/data/1743907/000114036126014843/ef20070584_8k.htm
KZR,0001645666,Kezar Life Sciences Inc,,ACQUISITION,2026-05-11,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/,stockanalysis_company_page,AUPH,Aurinia Pharmaceuticals Inc,2026-05-11 12:00:00+00:00,provisional_stockanalysis_action_date_not_first_announcement,2026-03-12 13:11:56+00:00,sec_candidate,8.0,definitive\s+agreement|change\s+of\s+control|entered\s+into\s+.*(?:merger|acquisition)|item_1_01_transaction,8-K,0001628280-26-017046,https://www.sec.gov/Archives/edgar/data/1645666/000162828026017046/kzr-20260306.htm
UDMY,0001607939,Udemy Inc,,ACQUISITION,2026-05-11,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/,stockanalysis_company_page,COUR,Coursera Inc,2026-05-11 12:00:00+00:00,provisional_stockanalysis_action_date_not_first_announcement,2026-02-10 21:40:44+00:00,sec_candidate,10.0,agreement\s+and\s+plan\s+of\s+merger|merger\s+agreement|entered\s+into\s+.*(?:merger|acquisition)|acquirer_name|acquirer_symbol,8-K,0001607939-26-000017,https://www.sec.gov/Archives/edgar/data/1607939/000160793926000017/udmy-20260209.htm
EWCZ,0001856236,European Wax Center Inc,,ACQUISITION,2026-05-08,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/,stockanalysis_company_page,-,General Atlantic,2026-05-08 12:00:00+00:00,provisional_stockanalysis_action_date_not_first_announcement,2026-02-10 12:08:11+00:00,sec_candidate,15.0,agreement\s+and\s+plan\s+of\s+merger|merger\s+agreement|definitive\s+agreement|acquisition\s+agreement|entered\s+into\s+.*(?:merger|acquisition)|acquirer_name|item_1_01_transaction,8-K,0001193125-26-043656,https://www.sec.gov/Archives/edgar/data/1856236/000119312526043656/d71794d8k.htm
CTLP,0000896429,Cantaloupe Inc,,ACQUISITION,2026-05-07,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/,stockanalysis_company_page,-,365 Retail Markets LLC,2026-05-07 12:00:00+00:00,provisional_stockanalysis_action_date_not_first_announcement,2026-05-01 20:23:15+00:00,sec_candidate,9.0,agreement\s+and\s+plan\s+of\s+merger|merger\s+agreement|entered\s+into\s+.*(?:merger|acquisition)|acquirer_name,8-K,0001140361-26-018563,https://www.sec.gov/Archives/edgar/data/896429/000114036126018563/ef20069668_8k.htm
CTRA,0000858470,Coterra Energy Inc,,ACQUISITION,2026-05-06,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/,stockanalysis_company_page,DVN,Devon Energy Corp,2026-05-06 12:00:00+00:00,provisional_stockanalysis_action_date_not_first_announcement,2026-04-02 21:01:35+00:00,sec_candidate,9.0,agreement\s+and\s+plan\s+of\s+merger|merger\s+agreement|entered\s+into\s+.*(?:merger|acquisition)|acquirer_name,8-K,0001104659-26-039239,https://www.sec.gov/Archives/edgar/data/858470/000110465926039239/tm2611051d1_8k.htm
PKST,0001600626,Peakstone Realty Trust,,ACQUISITION,2026-05-05,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/,stockanalysis_company_page,BAM,Brookfield Asset Management Ltd.,2026-05-05 12:00:00+00:00,provisional_stockanalysis_action_date_not_first_announcement,2026-02-02 14:27:10+00:00,sec_candidate,10.0,agreement\s+and\s+plan\s+of\s+merger|merger\s+agreement|definitive\s+agreement|entered\s+into\s+.*(?:merger|acquisition)|item_1_01_transaction,8-K,0001140361-26-003102,https://www.sec.gov/Archives/edgar/data/1600626/000114036126003102/ef20064511_8k.htm
TERN,0001831363,Terns Pharmaceuticals Inc,,ACQUISITION,2026-05-04,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/,stockanalysis_company_page,MRK,Merck & Co Inc,2026-05-04 12:00:00+00:00,provisional_stockanalysis_action_date_not_first_announcement,2026-03-25 11:17:09+00:00,sec_candidate,15.0,agreement\s+and\s+plan\s+of\s+merger|merger\s+agreement|definitive\s+agreement|tender\s+offer|entered\s+into\s+.*(?:merger|acquisition)|acquirer_name|item_1_01_transaction,8-K,0001193125-26-122785,https://www.sec.gov/Archives/edgar/data/1831363/000119312526122785/d86253d8k.htm
FARM,0000034563,Farmer Brothers Co.,,ACQUISITION,2026-05-04,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/,stockanalysis_company_page,-,Royal Cup Coffee & Tea,2026-05-04 12:00:00+00:00,provisional_stockanalysis_action_date_not_first_announcement,2026-04-21 20:15:28+00:00,sec_candidate,8.0,agreement\s+and\s+plan\s+of\s+merger|merger\s+agreement|change\s+of\s+control|entered\s+into\s+.*(?:merger|acquisition),8-K,0001104659-26-046012,https://www.sec.gov/Archives/edgar/data/34563/000110465926046012/tm2612214d1_8k.htm
UHG,0001830188,United Homes Group Inc,,ACQUISITION,2026-05-04,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/,stockanalysis_company_page,-,Stanley Martin Homes,2026-05-04 12:00:00+00:00,provisional_stockanalysis_action_date_not_first_announcement,2026-02-23 12:35:52+00:00,sec_candidate,19.0,agreement\s+and\s+plan\s+of\s+merger|merger\s+agreement|definitive\s+agreement|business\s+combination\s+agreement|change\s+of\s+control|acquisition\s+agreement|entered\s+into\s+.*(?:merger|acquisition)|acquirer_name|item_1_01_transaction,8-K,0001104659-26-018344,https://www.sec.gov/Archives/edgar/data/1830188/000110465926018344/tm266691d1_8k.htm
LNKB,0001756701,Linkbancorp Inc,,ACQUISITION,2026-05-01,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/,stockanalysis_company_page,BHRB,Burke & Herbert Financial Services Corp,2026-05-01 12:00:00+00:00,provisional_stockanalysis_action_date_not_first_announcement,2025-12-18 21:18:16+00:00,sec_candidate,14.0,agreement\s+and\s+plan\s+of\s+merger|merger\s+agreement|definitive\s+agreement|entered\s+into\s+.*(?:merger|acquisition)|acquirer_name|acquirer_symbol|item_1_01_transaction,8-K,0001193125-25-324855,https://www.sec.gov/Archives/edgar/data/1756701/000119312525324855/d937303d8k.htm
STKL,0000351834,Sunopta Inc,,ACQUISITION,2026-05-01,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/,stockanalysis_company_page,-,Refresco Group Nv,2026-05-01 12:00:00+00:00,provisional_stockanalysis_action_date_not_first_announcement,2026-02-06 14:26:45+00:00,sec_candidate,10.0,definitive\s+agreement|change\s+of\s+control|acquisition\s+agreement|entered\s+into\s+.*(?:merger|acquisition)|item_1_01_transaction,8-K,0001062993-26-000660,https://www.sec.gov/Archives/edgar/data/351834/000106299326000660/form8k.htm
GDEN,0001071255,Golden Entertainment Inc,,ACQUISITION,2026-04-29,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/,stockanalysis_company_page,VICI,Vici Properties Inc,2026-04-29 12:00:00+00:00,provisional_stockanalysis_action_date_not_first_announcement,2026-03-31 23:54:19+00:00,sec_candidate,6.0,entered\s+into\s+.*(?:merger|acquisition)|acquirer_name|acquirer_symbol,8-K,0001071255-26-000020,https://www.sec.gov/Archives/edgar/data/1071255/000107125526000020/gden-20260331.htm
ACLX,0001786205,Arcellx Inc,,ACQUISITION,2026-04-28,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/,stockanalysis_company_page,GILD,Gilead Sciences Inc,2026-04-28 12:00:00+00:00,provisional_stockanalysis_action_date_not_first_announcement,2026-02-23 21:05:25+00:00,sec_candidate,17.0,agreement\s+and\s+plan\s+of\s+merger|merger\s+agreement|definitive\s+agreement|tender\s+offer|acquisition\s+agreement|entered\s+into\s+.*(?:merger|acquisition)|acquirer_name|item_1_01_transaction,8-K,0001193125-26-063955,https://www.sec.gov/Archives/edgar/data/1786205/000119312526063955/d112937d8k.htm
EM,0001834253,Smart Share Global Ltd.,,ACQUISITION,2026-04-28,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/,stockanalysis_company_page,-,Mobile Charging Investment Limited,2026-04-28 12:00:00+00:00,provisional_stockanalysis_action_date_not_first_announcement,,no_candidate_filings,,,,,
FOLD,0001178879,Amicus Therapeutics Inc,,ACQUISITION,2026-04-27,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/,stockanalysis_company_page,BMRN,Biomarin Pharmaceutical Inc,2026-04-27 12:00:00+00:00,provisional_stockanalysis_action_date_not_first_announcement,2026-03-03 21:06:40+00:00,sec_candidate,7.0,agreement\s+and\s+plan\s+of\s+merger|merger\s+agreement|acquirer_name,8-K,0001140361-26-007544,https://www.sec.gov/Archives/edgar/data/1178879/000114036126007544/ny20062454x6_8k.htm
SEMR,0001831840,Semrush Holdings Inc,,ACQUISITION,2026-04-27,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/,stockanalysis_company_page,ADBE,Adobe Inc,2026-04-27 12:00:00+00:00,provisional_stockanalysis_action_date_not_first_announcement,2026-01-26 21:30:16+00:00,sec_candidate,13.0,agreement\s+and\s+plan\s+of\s+merger|merger\s+agreement|definitive\s+agreement|change\s+of\s+control|entered\s+into\s+.*(?:merger|acquisition)|acquirer_name,8-K,0001628280-26-003416,https://www.sec.gov/Archives/edgar/data/1831840/000162828026003416/semr-20260126.htm
DAWN,0001845337,Day One Biopharmaceuticals Inc,,ACQUISITION,2026-04-23,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/,stockanalysis_company_page,-,Servier Pharmaceuticals LLC,2026-04-23 12:00:00+00:00,provisional_stockanalysis_action_date_not_first_announcement,2026-03-06 13:52:47+00:00,sec_candidate,15.0,agreement\s+and\s+plan\s+of\s+merger|merger\s+agreement|definitive\s+agreement|tender\s+offer|entered\s+into\s+.*(?:merger|acquisition)|acquirer_name|item_1_01_transaction,8-K,0001193125-26-095174,https://www.sec.gov/Archives/edgar/data/1845337/000119312526095174/d108979d8k.htm
DHIL,0000909108,Diamond Hill Investment Group Inc,,ACQUISITION,2026-04-21,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/,stockanalysis_company_page,-,First Eagle Investment Management LLC,2026-04-21 12:00:00+00:00,provisional_stockanalysis_action_date_not_first_announcement,2026-04-17 20:39:54+00:00,sec_candidate,9.0,agreement\s+and\s+plan\s+of\s+merger|merger\s+agreement|entered\s+into\s+.*(?:merger|acquisition)|acquirer_name,8-K,0000950103-26-005886,https://www.sec.gov/Archives/edgar/data/909108/000095010326005886/dp245346_8k.htm
