cik,ticker,date,prediction_ts,feature_timestamp,strategic_alternatives_hit_ever,strategic_alternatives_count_ever,investment_bank_hit_ever,investment_bank_count_ever,change_of_control_hit_ever,change_of_control_count_ever,committee_hit_ever,committee_count_ever,transaction_hit_ever,transaction_count_ever,confidentiality_hit_ever,confidentiality_count_ever,financing_hit_ever,financing_count_ever,any_event_language_hit_ever,strategic_alternatives_hit_30d,strategic_alternatives_count_30d,investment_bank_hit_30d,investment_bank_count_30d,change_of_control_hit_30d,change_of_control_count_30d,committee_hit_30d,committee_count_30d,transaction_hit_30d,transaction_count_30d,confidentiality_hit_30d,confidentiality_count_30d,financing_hit_30d,financing_count_30d,any_event_language_hit_30d,strategic_alternatives_hit_90d,strategic_alternatives_count_90d,investment_bank_hit_90d,investment_bank_count_90d,change_of_control_hit_90d,change_of_control_count_90d,committee_hit_90d,committee_count_90d,transaction_hit_90d,transaction_count_90d,confidentiality_hit_90d,confidentiality_count_90d,financing_hit_90d,financing_count_90d,any_event_language_hit_90d,strategic_alternatives_hit_180d,strategic_alternatives_count_180d,investment_bank_hit_180d,investment_bank_count_180d,change_of_control_hit_180d,change_of_control_count_180d,committee_hit_180d,committee_count_180d,transaction_hit_180d,transaction_count_180d,confidentiality_hit_180d,confidentiality_count_180d,financing_hit_180d,financing_count_180d,any_event_language_hit_180d,strategic_alternatives_first_seen_ts,strategic_alternatives_first_seen_within_90d,investment_bank_first_seen_ts,investment_bank_first_seen_within_90d,change_of_control_first_seen_ts,change_of_control_first_seen_within_90d,committee_first_seen_ts,committee_first_seen_within_90d,transaction_first_seen_ts,transaction_first_seen_within_90d,confidentiality_first_seen_ts,confidentiality_first_seen_within_90d,financing_first_seen_ts,financing_first_seen_within_90d,cash_runway_months,market_cap,volume_to_20d_avg,next_event_date,next_event_type,event_20d,time_to_event_trading_days
0000882291,AEMD,2006-03-09,2006-03-09 21:00:00+00:00,2006-02-24 21:00:00+00:00,0,0,0,0,0,0,0,0,1,13,1,3,1,26,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,3,0,0,1,7,1,,0,,0,,0,,0,2001-07-30 20:00:00+00:00,0,2001-07-30 20:00:00+00:00,0,2004-06-09 20:00:00+00:00,0,,,,2026-09-17,MERGER,0,5355
0000882291,AEMD,2006-03-10,2006-03-10 21:00:00+00:00,2006-02-24 21:00:00+00:00,0,0,0,0,0,0,0,0,1,13,1,3,1,26,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,3,0,0,1,7,1,,0,,0,,0,,0,2001-07-30 20:00:00+00:00,0,2001-07-30 20:00:00+00:00,0,2004-06-09 20:00:00+00:00,0,,,,2026-09-17,MERGER,0,5354
0000882291,AEMD,2006-03-13,2006-03-13 21:00:00+00:00,2006-02-24 21:00:00+00:00,0,0,0,0,0,0,0,0,1,13,1,3,1,26,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2,0,0,1,7,1,,0,,0,,0,,0,2001-07-30 20:00:00+00:00,0,2001-07-30 20:00:00+00:00,0,2004-06-09 20:00:00+00:00,0,,,,2026-09-17,MERGER,0,5353
0000882291,AEMD,2006-03-14,2006-03-14 21:00:00+00:00,2006-02-24 21:00:00+00:00,0,0,0,0,0,0,0,0,1,13,1,3,1,26,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2,0,0,1,7,1,,0,,0,,0,,0,2001-07-30 20:00:00+00:00,0,2001-07-30 20:00:00+00:00,0,2004-06-09 20:00:00+00:00,0,,,,2026-09-17,MERGER,0,5352
0000882291,AEMD,2006-03-15,2006-03-15 21:00:00+00:00,2006-02-24 21:00:00+00:00,0,0,0,0,0,0,0,0,1,13,1,3,1,26,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2,0,0,1,7,1,,0,,0,,0,,0,2001-07-30 20:00:00+00:00,0,2001-07-30 20:00:00+00:00,0,2004-06-09 20:00:00+00:00,0,,,,2026-09-17,MERGER,0,5351
0000882291,AEMD,2006-03-16,2006-03-16 21:00:00+00:00,2006-02-24 21:00:00+00:00,0,0,0,0,0,0,0,0,1,13,1,3,1,26,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2,0,0,1,7,1,,0,,0,,0,,0,2001-07-30 20:00:00+00:00,0,2001-07-30 20:00:00+00:00,0,2004-06-09 20:00:00+00:00,0,,,,2026-09-17,MERGER,0,5350
0000882291,AEMD,2006-03-17,2006-03-17 21:00:00+00:00,2006-02-24 21:00:00+00:00,0,0,0,0,0,0,0,0,1,13,1,3,1,26,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2,0,0,1,7,1,,0,,0,,0,,0,2001-07-30 20:00:00+00:00,0,2001-07-30 20:00:00+00:00,0,2004-06-09 20:00:00+00:00,0,,,,2026-09-17,MERGER,0,5349
0000882291,AEMD,2006-03-20,2006-03-20 21:00:00+00:00,2006-03-20 21:00:00+00:00,0,0,0,0,0,0,0,0,1,13,1,3,1,26,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2,0,0,1,7,1,,0,,0,,0,,0,2001-07-30 20:00:00+00:00,0,2001-07-30 20:00:00+00:00,0,2004-06-09 20:00:00+00:00,0,,,,2026-09-17,MERGER,0,5348
0000882291,AEMD,2006-03-21,2006-03-21 21:00:00+00:00,2006-03-20 21:00:00+00:00,0,0,0,0,0,0,0,0,1,13,1,3,1,26,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2,0,0,1,7,1,,0,,0,,0,,0,2001-07-30 20:00:00+00:00,0,2001-07-30 20:00:00+00:00,0,2004-06-09 20:00:00+00:00,0,,,,2026-09-17,MERGER,0,5347
0000882291,AEMD,2006-03-22,2006-03-22 21:00:00+00:00,2006-03-20 21:00:00+00:00,0,0,0,0,0,0,0,0,1,13,1,3,1,26,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2,0,0,1,7,1,,0,,0,,0,,0,2001-07-30 20:00:00+00:00,0,2001-07-30 20:00:00+00:00,0,2004-06-09 20:00:00+00:00,0,,,,2026-09-17,MERGER,0,5346
0000882291,AEMD,2006-03-23,2006-03-23 21:00:00+00:00,2006-03-20 21:00:00+00:00,0,0,0,0,0,0,0,0,1,13,1,3,1,26,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2,0,0,1,7,1,,0,,0,,0,,0,2001-07-30 20:00:00+00:00,0,2001-07-30 20:00:00+00:00,0,2004-06-09 20:00:00+00:00,0,,,,2026-09-17,MERGER,0,5345
0000882291,AEMD,2006-03-24,2006-03-24 21:00:00+00:00,2006-03-20 21:00:00+00:00,0,0,0,0,0,0,0,0,1,13,1,3,1,26,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2,0,0,1,7,1,,0,,0,,0,,0,2001-07-30 20:00:00+00:00,0,2001-07-30 20:00:00+00:00,0,2004-06-09 20:00:00+00:00,0,,,,2026-09-17,MERGER,0,5344
0000882291,AEMD,2006-03-27,2006-03-27 21:00:00+00:00,2006-03-20 21:00:00+00:00,0,0,0,0,0,0,0,0,1,13,1,3,1,26,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2,0,0,1,7,1,,0,,0,,0,,0,2001-07-30 20:00:00+00:00,0,2001-07-30 20:00:00+00:00,0,2004-06-09 20:00:00+00:00,0,,,,2026-09-17,MERGER,0,5343
0000882291,AEMD,2006-03-28,2006-03-28 21:00:00+00:00,2006-03-20 21:00:00+00:00,0,0,0,0,0,0,0,0,1,13,1,3,1,26,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2,0,0,1,7,1,,0,,0,,0,,0,2001-07-30 20:00:00+00:00,0,2001-07-30 20:00:00+00:00,0,2004-06-09 20:00:00+00:00,0,,,,2026-09-17,MERGER,0,5342
0000882291,AEMD,2006-03-29,2006-03-29 21:00:00+00:00,2006-03-20 21:00:00+00:00,0,0,0,0,0,0,0,0,1,13,1,3,1,26,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2,0,0,1,7,1,,0,,0,,0,,0,2001-07-30 20:00:00+00:00,0,2001-07-30 20:00:00+00:00,0,2004-06-09 20:00:00+00:00,0,,,,2026-09-17,MERGER,0,5341
0000882291,AEMD,2006-03-30,2006-03-30 21:00:00+00:00,2006-03-20 21:00:00+00:00,0,0,0,0,0,0,0,0,1,13,1,3,1,26,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2,0,0,1,7,1,,0,,0,,0,,0,2001-07-30 20:00:00+00:00,0,2001-07-30 20:00:00+00:00,0,2004-06-09 20:00:00+00:00,0,,,,2026-09-17,MERGER,0,5340
0000882291,AEMD,2006-03-31,2006-03-31 21:00:00+00:00,2006-03-20 21:00:00+00:00,0,0,0,0,0,0,0,0,1,13,1,3,1,26,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2,0,0,1,7,1,,0,,0,,0,,0,2001-07-30 20:00:00+00:00,0,2001-07-30 20:00:00+00:00,0,2004-06-09 20:00:00+00:00,0,,,,2026-09-17,MERGER,0,5339
0000882291,AEMD,2006-04-03,2006-04-03 20:00:00+00:00,2006-03-20 21:00:00+00:00,0,0,0,0,0,0,0,0,1,13,1,3,1,26,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2,0,0,1,7,1,,0,,0,,0,,0,2001-07-30 20:00:00+00:00,0,2001-07-30 20:00:00+00:00,0,2004-06-09 20:00:00+00:00,0,,,,2026-09-17,MERGER,0,5338
0000882291,AEMD,2006-04-04,2006-04-04 20:00:00+00:00,2006-04-04 20:00:00+00:00,0,0,0,0,0,0,0,0,1,14,1,3,1,33,1,0,0,0,0,0,0,0,0,1,1,0,0,1,7,1,0,0,0,0,0,0,0,0,1,2,0,0,1,7,1,0,0,0,0,0,0,0,0,1,3,0,0,1,14,1,,0,,0,,0,,0,2001-07-30 20:00:00+00:00,0,2001-07-30 20:00:00+00:00,0,2004-06-09 20:00:00+00:00,0,,,,2026-09-17,MERGER,0,5337
0000882291,AEMD,2006-04-05,2006-04-05 20:00:00+00:00,2006-04-04 20:00:00+00:00,0,0,0,0,0,0,0,0,1,14,1,3,1,33,1,0,0,0,0,0,0,0,0,1,1,0,0,1,7,1,0,0,0,0,0,0,0,0,1,2,0,0,1,7,1,0,0,0,0,0,0,0,0,1,3,0,0,1,14,1,,0,,0,,0,,0,2001-07-30 20:00:00+00:00,0,2001-07-30 20:00:00+00:00,0,2004-06-09 20:00:00+00:00,0,,,,2026-09-17,MERGER,0,5336
0000882291,AEMD,2006-04-06,2006-04-06 20:00:00+00:00,2006-04-04 20:00:00+00:00,0,0,0,0,0,0,0,0,1,14,1,3,1,33,1,0,0,0,0,0,0,0,0,1,1,0,0,1,7,1,0,0,0,0,0,0,0,0,1,2,0,0,1,7,1,0,0,0,0,0,0,0,0,1,3,0,0,1,14,1,,0,,0,,0,,0,2001-07-30 20:00:00+00:00,0,2001-07-30 20:00:00+00:00,0,2004-06-09 20:00:00+00:00,0,,,,2026-09-17,MERGER,0,5335
0000882291,AEMD,2006-04-07,2006-04-07 20:00:00+00:00,2006-04-04 20:00:00+00:00,0,0,0,0,0,0,0,0,1,14,1,3,1,33,1,0,0,0,0,0,0,0,0,1,1,0,0,1,7,1,0,0,0,0,0,0,0,0,1,2,0,0,1,7,1,0,0,0,0,0,0,0,0,1,3,0,0,1,14,1,,0,,0,,0,,0,2001-07-30 20:00:00+00:00,0,2001-07-30 20:00:00+00:00,0,2004-06-09 20:00:00+00:00,0,,,,2026-09-17,MERGER,0,5334
0000882291,AEMD,2006-04-10,2006-04-10 20:00:00+00:00,2006-04-04 20:00:00+00:00,0,0,0,0,0,0,0,0,1,14,1,3,1,33,1,0,0,0,0,0,0,0,0,1,1,0,0,1,7,1,0,0,0,0,0,0,0,0,1,2,0,0,1,7,1,0,0,0,0,0,0,0,0,1,3,0,0,1,14,1,,0,,0,,0,,0,2001-07-30 20:00:00+00:00,0,2001-07-30 20:00:00+00:00,0,2004-06-09 20:00:00+00:00,0,,,,2026-09-17,MERGER,0,5333
0000882291,AEMD,2006-04-11,2006-04-11 20:00:00+00:00,2006-04-04 20:00:00+00:00,0,0,0,0,0,0,0,0,1,14,1,3,1,33,1,0,0,0,0,0,0,0,0,1,1,0,0,1,7,1,0,0,0,0,0,0,0,0,1,2,0,0,1,7,1,0,0,0,0,0,0,0,0,1,3,0,0,1,14,1,,0,,0,,0,,0,2001-07-30 20:00:00+00:00,0,2001-07-30 20:00:00+00:00,0,2004-06-09 20:00:00+00:00,0,,,,2026-09-17,MERGER,0,5332
0000882291,AEMD,2006-04-12,2006-04-12 20:00:00+00:00,2006-04-04 20:00:00+00:00,0,0,0,0,0,0,0,0,1,14,1,3,1,33,1,0,0,0,0,0,0,0,0,1,1,0,0,1,7,1,0,0,0,0,0,0,0,0,1,2,0,0,1,7,1,0,0,0,0,0,0,0,0,1,3,0,0,1,14,1,,0,,0,,0,,0,2001-07-30 20:00:00+00:00,0,2001-07-30 20:00:00+00:00,0,2004-06-09 20:00:00+00:00,0,,,,2026-09-17,MERGER,0,5331
0000882291,AEMD,2006-04-13,2006-04-13 20:00:00+00:00,2006-04-04 20:00:00+00:00,0,0,0,0,0,0,0,0,1,14,1,3,1,33,1,0,0,0,0,0,0,0,0,1,1,0,0,1,7,1,0,0,0,0,0,0,0,0,1,2,0,0,1,7,1,0,0,0,0,0,0,0,0,1,3,0,0,1,14,1,,0,,0,,0,,0,2001-07-30 20:00:00+00:00,0,2001-07-30 20:00:00+00:00,0,2004-06-09 20:00:00+00:00,0,,,,2026-09-17,MERGER,0,5330
0000882291,AEMD,2006-04-14,2006-04-14 20:00:00+00:00,2006-04-04 20:00:00+00:00,0,0,0,0,0,0,0,0,1,14,1,3,1,33,1,0,0,0,0,0,0,0,0,1,1,0,0,1,7,1,0,0,0,0,0,0,0,0,1,2,0,0,1,7,1,0,0,0,0,0,0,0,0,1,3,0,0,1,14,1,,0,,0,,0,,0,2001-07-30 20:00:00+00:00,0,2001-07-30 20:00:00+00:00,0,2004-06-09 20:00:00+00:00,0,,,,2026-09-17,MERGER,0,5329
0000882291,AEMD,2006-04-17,2006-04-17 20:00:00+00:00,2006-04-04 20:00:00+00:00,0,0,0,0,0,0,0,0,1,14,1,3,1,33,1,0,0,0,0,0,0,0,0,1,1,0,0,1,7,1,0,0,0,0,0,0,0,0,1,2,0,0,1,7,1,0,0,0,0,0,0,0,0,1,3,0,0,1,14,1,,0,,0,,0,,0,2001-07-30 20:00:00+00:00,0,2001-07-30 20:00:00+00:00,0,2004-06-09 20:00:00+00:00,0,,,,2026-09-17,MERGER,0,5328
0000882291,AEMD,2006-04-18,2006-04-18 20:00:00+00:00,2006-04-04 20:00:00+00:00,0,0,0,0,0,0,0,0,1,14,1,3,1,33,1,0,0,0,0,0,0,0,0,1,1,0,0,1,7,1,0,0,0,0,0,0,0,0,1,2,0,0,1,7,1,0,0,0,0,0,0,0,0,1,3,0,0,1,14,1,,0,,0,,0,,0,2001-07-30 20:00:00+00:00,0,2001-07-30 20:00:00+00:00,0,2004-06-09 20:00:00+00:00,0,,,,2026-09-17,MERGER,0,5327
0000882291,AEMD,2006-04-19,2006-04-19 20:00:00+00:00,2006-04-04 20:00:00+00:00,0,0,0,0,0,0,0,0,1,14,1,3,1,33,1,0,0,0,0,0,0,0,0,1,1,0,0,1,7,1,0,0,0,0,0,0,0,0,1,2,0,0,1,7,1,0,0,0,0,0,0,0,0,1,3,0,0,1,14,1,,0,,0,,0,,0,2001-07-30 20:00:00+00:00,0,2001-07-30 20:00:00+00:00,0,2004-06-09 20:00:00+00:00,0,,,,2026-09-17,MERGER,0,5326
0000882291,AEMD,2006-04-20,2006-04-20 20:00:00+00:00,2006-04-04 20:00:00+00:00,0,0,0,0,0,0,0,0,1,14,1,3,1,33,1,0,0,0,0,0,0,0,0,1,1,0,0,1,7,1,0,0,0,0,0,0,0,0,1,2,0,0,1,7,1,0,0,0,0,0,0,0,0,1,3,0,0,1,14,1,,0,,0,,0,,0,2001-07-30 20:00:00+00:00,0,2001-07-30 20:00:00+00:00,0,2004-06-09 20:00:00+00:00,0,,,,2026-09-17,MERGER,0,5325
0000882291,AEMD,2006-04-21,2006-04-21 20:00:00+00:00,2006-04-04 20:00:00+00:00,0,0,0,0,0,0,0,0,1,14,1,3,1,33,1,0,0,0,0,0,0,0,0,1,1,0,0,1,7,1,0,0,0,0,0,0,0,0,1,2,0,0,1,7,1,0,0,0,0,0,0,0,0,1,3,0,0,1,14,1,,0,,0,,0,,0,2001-07-30 20:00:00+00:00,0,2001-07-30 20:00:00+00:00,0,2004-06-09 20:00:00+00:00,0,,,,2026-09-17,MERGER,0,5324
0000882291,AEMD,2006-04-24,2006-04-24 20:00:00+00:00,2006-04-04 20:00:00+00:00,0,0,0,0,0,0,0,0,1,14,1,3,1,33,1,0,0,0,0,0,0,0,0,1,1,0,0,1,7,1,0,0,0,0,0,0,0,0,1,2,0,0,1,7,1,0,0,0,0,0,0,0,0,1,3,0,0,1,14,1,,0,,0,,0,,0,2001-07-30 20:00:00+00:00,0,2001-07-30 20:00:00+00:00,0,2004-06-09 20:00:00+00:00,0,,,,2026-09-17,MERGER,0,5323
0000882291,AEMD,2006-04-25,2006-04-25 20:00:00+00:00,2006-04-04 20:00:00+00:00,0,0,0,0,0,0,0,0,1,14,1,3,1,33,1,0,0,0,0,0,0,0,0,1,1,0,0,1,7,1,0,0,0,0,0,0,0,0,1,2,0,0,1,7,1,0,0,0,0,0,0,0,0,1,3,0,0,1,14,1,,0,,0,,0,,0,2001-07-30 20:00:00+00:00,0,2001-07-30 20:00:00+00:00,0,2004-06-09 20:00:00+00:00,0,,,,2026-09-17,MERGER,0,5322
0000882291,AEMD,2006-04-26,2006-04-26 20:00:00+00:00,2006-04-04 20:00:00+00:00,0,0,0,0,0,0,0,0,1,14,1,3,1,33,1,0,0,0,0,0,0,0,0,1,1,0,0,1,7,1,0,0,0,0,0,0,0,0,1,2,0,0,1,7,1,0,0,0,0,0,0,0,0,1,3,0,0,1,14,1,,0,,0,,0,,0,2001-07-30 20:00:00+00:00,0,2001-07-30 20:00:00+00:00,0,2004-06-09 20:00:00+00:00,0,,,,2026-09-17,MERGER,0,5321
0000882291,AEMD,2006-04-27,2006-04-27 20:00:00+00:00,2006-04-04 20:00:00+00:00,0,0,0,0,0,0,0,0,1,14,1,3,1,33,1,0,0,0,0,0,0,0,0,1,1,0,0,1,7,1,0,0,0,0,0,0,0,0,1,2,0,0,1,7,1,0,0,0,0,0,0,0,0,1,3,0,0,1,14,1,,0,,0,,0,,0,2001-07-30 20:00:00+00:00,0,2001-07-30 20:00:00+00:00,0,2004-06-09 20:00:00+00:00,0,,,,2026-09-17,MERGER,0,5320
0000882291,AEMD,2006-04-28,2006-04-28 20:00:00+00:00,2006-04-04 20:00:00+00:00,0,0,0,0,0,0,0,0,1,14,1,3,1,33,1,0,0,0,0,0,0,0,0,1,1,0,0,1,7,1,0,0,0,0,0,0,0,0,1,2,0,0,1,7,1,0,0,0,0,0,0,0,0,1,3,0,0,1,14,1,,0,,0,,0,,0,2001-07-30 20:00:00+00:00,0,2001-07-30 20:00:00+00:00,0,2004-06-09 20:00:00+00:00,0,,,,2026-09-17,MERGER,0,5319
0000882291,AEMD,2006-05-01,2006-05-01 20:00:00+00:00,2006-04-04 20:00:00+00:00,0,0,0,0,0,0,0,0,1,14,1,3,1,33,1,0,0,0,0,0,0,0,0,1,1,0,0,1,7,1,0,0,0,0,0,0,0,0,1,2,0,0,1,7,1,0,0,0,0,0,0,0,0,1,3,0,0,1,14,1,,0,,0,,0,,0,2001-07-30 20:00:00+00:00,0,2001-07-30 20:00:00+00:00,0,2004-06-09 20:00:00+00:00,0,,,,2026-09-17,MERGER,0,5318
0000882291,AEMD,2006-05-02,2006-05-02 20:00:00+00:00,2006-04-04 20:00:00+00:00,0,0,0,0,0,0,0,0,1,14,1,3,1,33,1,0,0,0,0,0,0,0,0,1,1,0,0,1,7,1,0,0,0,0,0,0,0,0,1,2,0,0,1,7,1,0,0,0,0,0,0,0,0,1,3,0,0,1,14,1,,0,,0,,0,,0,2001-07-30 20:00:00+00:00,0,2001-07-30 20:00:00+00:00,0,2004-06-09 20:00:00+00:00,0,,,,2026-09-17,MERGER,0,5317
0000882291,AEMD,2006-05-03,2006-05-03 20:00:00+00:00,2006-04-04 20:00:00+00:00,0,0,0,0,0,0,0,0,1,14,1,3,1,33,1,0,0,0,0,0,0,0,0,1,1,0,0,1,7,1,0,0,0,0,0,0,0,0,1,2,0,0,1,7,1,0,0,0,0,0,0,0,0,1,3,0,0,1,14,1,,0,,0,,0,,0,2001-07-30 20:00:00+00:00,0,2001-07-30 20:00:00+00:00,0,2004-06-09 20:00:00+00:00,0,,,,2026-09-17,MERGER,0,5316
0000882291,AEMD,2006-05-04,2006-05-04 20:00:00+00:00,2006-04-04 20:00:00+00:00,0,0,0,0,0,0,0,0,1,14,1,3,1,33,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,1,7,1,0,0,0,0,0,0,0,0,1,3,0,0,1,14,1,,0,,0,,0,,0,2001-07-30 20:00:00+00:00,0,2001-07-30 20:00:00+00:00,0,2004-06-09 20:00:00+00:00,0,,,,2026-09-17,MERGER,0,5315
0000882291,AEMD,2006-05-05,2006-05-05 20:00:00+00:00,2006-04-04 20:00:00+00:00,0,0,0,0,0,0,0,0,1,14,1,3,1,33,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,1,7,1,0,0,0,0,0,0,0,0,1,3,0,0,1,14,1,,0,,0,,0,,0,2001-07-30 20:00:00+00:00,0,2001-07-30 20:00:00+00:00,0,2004-06-09 20:00:00+00:00,0,,,,2026-09-17,MERGER,0,5314
0000882291,AEMD,2006-05-08,2006-05-08 20:00:00+00:00,2006-04-04 20:00:00+00:00,0,0,0,0,0,0,0,0,1,14,1,3,1,33,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,1,7,1,0,0,0,0,0,0,0,0,1,2,0,0,1,7,1,,0,,0,,0,,0,2001-07-30 20:00:00+00:00,0,2001-07-30 20:00:00+00:00,0,2004-06-09 20:00:00+00:00,0,,,,2026-09-17,MERGER,0,5313
0000882291,AEMD,2006-05-09,2006-05-09 20:00:00+00:00,2006-04-04 20:00:00+00:00,0,0,0,0,0,0,0,0,1,14,1,3,1,33,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,1,7,1,0,0,0,0,0,0,0,0,1,2,0,0,1,7,1,,0,,0,,0,,0,2001-07-30 20:00:00+00:00,0,2001-07-30 20:00:00+00:00,0,2004-06-09 20:00:00+00:00,0,,,,2026-09-17,MERGER,0,5312
0000882291,AEMD,2006-05-10,2006-05-10 20:00:00+00:00,2006-04-04 20:00:00+00:00,0,0,0,0,0,0,0,0,1,14,1,3,1,33,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,1,7,1,0,0,0,0,0,0,0,0,1,2,0,0,1,7,1,,0,,0,,0,,0,2001-07-30 20:00:00+00:00,0,2001-07-30 20:00:00+00:00,0,2004-06-09 20:00:00+00:00,0,,,,2026-09-17,MERGER,0,5311
0000882291,AEMD,2006-05-11,2006-05-11 20:00:00+00:00,2006-04-04 20:00:00+00:00,0,0,0,0,0,0,0,0,1,14,1,3,1,33,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,1,7,1,0,0,0,0,0,0,0,0,1,2,0,0,1,7,1,,0,,0,,0,,0,2001-07-30 20:00:00+00:00,0,2001-07-30 20:00:00+00:00,0,2004-06-09 20:00:00+00:00,0,,,,2026-09-17,MERGER,0,5310
0000882291,AEMD,2006-05-12,2006-05-12 20:00:00+00:00,2006-04-04 20:00:00+00:00,0,0,0,0,0,0,0,0,1,14,1,3,1,33,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,1,7,1,0,0,0,0,0,0,0,0,1,2,0,0,1,7,1,,0,,0,,0,,0,2001-07-30 20:00:00+00:00,0,2001-07-30 20:00:00+00:00,0,2004-06-09 20:00:00+00:00,0,,,,2026-09-17,MERGER,0,5309
0000882291,AEMD,2006-05-15,2006-05-15 20:00:00+00:00,2006-04-04 20:00:00+00:00,0,0,0,0,0,0,0,0,1,14,1,3,1,33,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,1,7,1,0,0,0,0,0,0,0,0,1,2,0,0,1,7,1,,0,,0,,0,,0,2001-07-30 20:00:00+00:00,0,2001-07-30 20:00:00+00:00,0,2004-06-09 20:00:00+00:00,0,,,,2026-09-17,MERGER,0,5308
0000882291,AEMD,2006-05-16,2006-05-16 20:00:00+00:00,2006-04-04 20:00:00+00:00,0,0,0,0,0,0,0,0,1,14,1,3,1,33,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,1,7,1,0,0,0,0,0,0,0,0,1,2,0,0,1,7,1,,0,,0,,0,,0,2001-07-30 20:00:00+00:00,0,2001-07-30 20:00:00+00:00,0,2004-06-09 20:00:00+00:00,0,,,,2026-09-17,MERGER,0,5307
0000882291,AEMD,2006-05-17,2006-05-17 20:00:00+00:00,2006-04-04 20:00:00+00:00,0,0,0,0,0,0,0,0,1,14,1,3,1,33,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,1,7,1,0,0,0,0,0,0,0,0,1,2,0,0,1,7,1,,0,,0,,0,,0,2001-07-30 20:00:00+00:00,0,2001-07-30 20:00:00+00:00,0,2004-06-09 20:00:00+00:00,0,,,,2026-09-17,MERGER,0,5306
